,CallPrice,PutPrice,StrikePrice,A50Price,LocalTime,Type,TransactionArbitrage,Profit
389,0.0062,0.154,2.1,1.958,2016-Feb-16 09:32:35.560059,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.939400012135413
390,0.0241,0.07,2.0,1.958,2016-Feb-16 09:32:35.560094,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,25.81572814093155
391,0.0438,0.0405,1.95,1.958,2016-Feb-16 09:32:35.560143,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,18.253892205332658
392,0.0715,0.0195,1.9,1.958,2016-Feb-16 09:32:35.560260,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.692056269729876
393,0.155,0.0034,1.8,1.958,2016-Feb-16 09:32:35.560320,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,2.5683843985307684
394,0.0062,0.154,2.1,1.958,2016-Feb-16 09:32:36.055854,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.939400012135413
395,0.0062,0.154,2.1,1.958,2016-Feb-16 09:32:36.055995,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.939400012135413
396,0.0118,0.1086,2.05,1.958,2016-Feb-16 09:32:36.056063,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,16.377564076534536
397,0.0118,0.1086,2.05,1.958,2016-Feb-16 09:32:36.056114,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,16.377564076534536
398,0.0236,0.07,2.0,1.958,2016-Feb-16 09:32:36.056144,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,20.8157281409321
399,0.0236,0.07,2.0,1.958,2016-Feb-16 09:32:36.056164,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,20.8157281409321
400,0.0432,0.0405,1.95,1.958,2016-Feb-16 09:32:36.056181,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,12.253892205331098
401,0.0432,0.0405,1.95,1.958,2016-Feb-16 09:32:36.056198,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,12.253892205331098
402,0.0715,0.0195,1.9,1.958,2016-Feb-16 09:32:36.056245,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.692056269729876
403,0.155,0.0034,1.8,1.958,2016-Feb-16 09:32:36.056553,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,2.5683843985307684
404,0.155,0.0034,1.8,1.958,2016-Feb-16 09:32:36.056575,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,2.5683843985307684
405,0.0715,0.0195,1.9,1.958,2016-Feb-16 09:32:36.158946,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.692056269729876
406,0.0062,0.154,2.1,1.958,2016-Feb-16 09:32:36.557924,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.939400012135413
407,0.0062,0.154,2.1,1.958,2016-Feb-16 09:32:36.557954,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.939400012135413
408,0.0118,0.1086,2.05,1.958,2016-Feb-16 09:32:36.557985,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,16.377564076534536
409,0.0236,0.07,2.0,1.958,2016-Feb-16 09:32:36.558073,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,20.8157281409321
410,0.0236,0.07,2.0,1.958,2016-Feb-16 09:32:36.558103,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,20.8157281409321
411,0.0432,0.0405,1.95,1.958,2016-Feb-16 09:32:36.558158,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,12.253892205331098
412,0.0715,0.0195,1.9,1.958,2016-Feb-16 09:32:36.558258,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.692056269729876
413,0.155,0.0034,1.8,1.958,2016-Feb-16 09:32:36.558635,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,2.5683843985307684
414,0.155,0.0035,1.8,1.958,2016-Feb-16 09:32:36.558665,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,1.5683843985308785
415,0.0062,0.154,2.1,1.958,2016-Feb-16 09:32:37.064979,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.939400012135413
416,0.0119,0.1086,2.05,1.958,2016-Feb-16 09:32:37.065000,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,17.377564076532206
417,0.0119,0.1086,2.05,1.958,2016-Feb-16 09:32:37.065029,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,17.377564076532206
418,0.0233,0.07,2.0,1.958,2016-Feb-16 09:32:37.065058,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,17.815728140932432
419,0.0233,0.07,2.0,1.958,2016-Feb-16 09:32:37.065078,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,17.815728140932432
420,0.0432,0.0405,1.95,1.958,2016-Feb-16 09:32:37.065111,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,12.253892205331098
421,0.0715,0.0195,1.9,1.958,2016-Feb-16 09:32:37.065423,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.692056269729876
422,0.155,0.0035,1.8,1.958,2016-Feb-16 09:32:37.065454,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,1.5683843985308785
423,0.0119,0.1086,2.05,1.958,2016-Feb-16 09:32:37.554816,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,17.377564076532206
424,0.0233,0.07,2.0,1.958,2016-Feb-16 09:32:37.554858,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,17.815728140932432
425,0.0233,0.07,2.0,1.958,2016-Feb-16 09:32:37.555077,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,17.815728140932432
426,0.0432,0.0405,1.95,1.958,2016-Feb-16 09:32:37.555205,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,12.253892205331098
427,0.0715,0.0195,1.9,1.958,2016-Feb-16 09:32:37.555227,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.692056269729876
428,0.155,0.0035,1.8,1.958,2016-Feb-16 09:32:37.555269,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,1.5683843985308785
429,0.0062,0.154,2.1,1.958,2016-Feb-16 09:32:38.104195,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.939400012135413
430,0.0062,0.154,2.1,1.958,2016-Feb-16 09:32:38.104258,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.939400012135413
431,0.0119,0.1086,2.05,1.958,2016-Feb-16 09:32:38.104287,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,17.377564076532206
432,0.023,0.07,2.0,1.958,2016-Feb-16 09:32:38.104336,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,14.815728140932762
433,0.0432,0.0405,1.95,1.958,2016-Feb-16 09:32:38.104356,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,12.253892205331098
434,0.155,0.0035,1.8,1.958,2016-Feb-16 09:32:38.104501,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,1.5683843985308785
435,0.0062,0.154,2.1,1.958,2016-Feb-16 09:32:38.604363,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.939400012135413
436,0.0119,0.1086,2.05,1.958,2016-Feb-16 09:32:38.604422,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,17.377564076532206
437,0.0229,0.07,2.0,1.958,2016-Feb-16 09:32:38.604440,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,13.815728140932872
438,0.0229,0.07,2.0,1.958,2016-Feb-16 09:32:38.604770,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,13.815728140932872
439,0.0432,0.0405,1.95,1.958,2016-Feb-16 09:32:38.604823,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,12.253892205331098
440,0.0432,0.0405,1.95,1.958,2016-Feb-16 09:32:38.604859,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,12.253892205331098
441,0.155,0.0035,1.8,1.958,2016-Feb-16 09:32:38.605001,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,1.5683843985308785
442,0.0119,0.1086,2.05,1.958,2016-Feb-16 09:32:39.098265,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,17.377564076532206
443,0.0432,0.0405,1.95,1.958,2016-Feb-16 09:32:39.098285,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,12.253892205331098
444,0.0062,0.154,2.1,1.958,2016-Feb-16 09:32:40.040381,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.939400012135413
445,0.0112,0.1086,2.05,1.958,2016-Feb-16 09:32:40.040475,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,10.377564076530756
446,0.0112,0.1086,2.05,1.958,2016-Feb-16 09:32:40.040531,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,10.377564076530756
447,0.0228,0.07,2.0,1.958,2016-Feb-16 09:32:40.040564,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,12.815728140932983
448,0.0228,0.07,2.0,1.958,2016-Feb-16 09:32:40.040584,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,12.815728140932983
449,0.0432,0.0405,1.95,1.958,2016-Feb-16 09:32:40.040618,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,12.253892205331098
450,0.0432,0.0405,1.95,1.958,2016-Feb-16 09:32:40.040647,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,12.253892205331098
451,0.0715,0.0195,1.9,1.958,2016-Feb-16 09:32:40.040831,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.692056269729876
452,0.155,0.0035,1.8,1.958,2016-Feb-16 09:32:40.040863,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,1.5683843985308785
453,0.0112,0.1086,2.05,1.958,2016-Feb-16 09:32:40.518252,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,10.377564076530756
454,0.0228,0.07,2.0,1.958,2016-Feb-16 09:32:40.518270,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,12.815728140932983
455,0.0432,0.0405,1.95,1.958,2016-Feb-16 09:32:40.518292,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,12.253892205331098
456,0.0112,0.1086,2.05,1.958,2016-Feb-16 09:32:41.050212,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,10.377564076530756
457,0.0228,0.07,2.0,1.958,2016-Feb-16 09:32:41.050244,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,12.815728140932983
458,0.0112,0.1086,2.05,1.958,2016-Feb-16 09:32:41.532142,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,10.377564076530756
459,0.0715,0.0195,1.9,1.958,2016-Feb-16 09:32:42.042629,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.692056269729876
460,0.0432,0.0405,1.95,1.958,2016-Feb-16 09:32:42.552160,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,12.253892205331098
461,0.042,0.0405,1.95,1.958,2016-Feb-16 09:32:43.060550,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,0.25389220533242085
462,0.042,0.0405,1.95,1.958,2016-Feb-16 09:32:43.060568,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,0.25389220533242085
463,0.0715,0.0195,1.9,1.958,2016-Feb-16 09:32:43.060585,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.692056269729876
464,0.0419,0.0405,1.95,1.958,2016-Feb-16 09:32:43.559590,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",0,2.553892205332531
465,0.0419,0.0405,1.95,1.958,2016-Feb-16 09:32:43.559631,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",0,2.553892205332531
466,0.1101,0.0082,1.85,1.958,2016-Feb-16 09:32:43.559647,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.130220334132432
467,0.0715,0.0195,1.9,1.958,2016-Feb-16 09:32:43.559673,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.692056269729876
468,0.0416,0.04,1.95,1.958,2016-Feb-16 09:32:44.081360,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,1.2538922053323107
469,0.1101,0.0082,1.85,1.958,2016-Feb-16 09:32:44.081383,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.130220334132432
470,0.0715,0.0195,1.9,1.958,2016-Feb-16 09:32:44.081398,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.692056269729876
471,0.0062,0.154,2.1,1.958,2016-Feb-16 09:32:45.102699,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.939400012135413
472,0.0112,0.1086,2.05,1.958,2016-Feb-16 09:32:45.102738,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,10.377564076530756
473,0.0229,0.07,2.0,1.958,2016-Feb-16 09:32:45.102792,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,13.815728140932872
474,0.0229,0.07,2.0,1.958,2016-Feb-16 09:32:45.102825,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,13.815728140932872
475,0.0438,0.04,1.95,1.958,2016-Feb-16 09:32:45.102888,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,23.253892205332107
476,0.0438,0.04,1.95,1.958,2016-Feb-16 09:32:45.102915,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,23.253892205332107
477,0.1101,0.0082,1.85,1.958,2016-Feb-16 09:32:45.103063,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.130220334132432
478,0.0715,0.0195,1.9,1.958,2016-Feb-16 09:32:45.103085,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.692056269729876
479,0.0062,0.154,2.1,1.958,2016-Feb-16 09:32:45.604530,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.939400012135413
480,0.0438,0.04,1.95,1.958,2016-Feb-16 09:32:45.604548,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,23.253892205332107
481,0.0438,0.0405,1.95,1.958,2016-Feb-16 09:32:45.604600,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,18.253892205332658
482,0.1101,0.0082,1.85,1.958,2016-Feb-16 09:32:45.604621,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.130220334132432
483,0.0062,0.154,2.1,1.958,2016-Feb-16 09:32:46.096977,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.939400012135413
484,0.0417,0.0405,1.95,1.958,2016-Feb-16 09:32:46.624605,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",0,0.5538922053327511
485,0.0417,0.0405,1.95,1.958,2016-Feb-16 09:32:46.624670,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",0,0.5538922053327511
486,0.1101,0.0082,1.85,1.958,2016-Feb-16 09:32:46.624717,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.130220334132432
487,0.0715,0.0195,1.9,1.958,2016-Feb-16 09:32:46.624736,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.692056269729876
488,0.0229,0.07,2.0,1.958,2016-Feb-16 09:32:47.103943,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,13.815728140932872
489,0.0417,0.0405,1.95,1.958,2016-Feb-16 09:32:47.104000,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",0,0.5538922053327511
490,0.0062,0.154,2.1,1.958,2016-Feb-16 09:32:47.620570,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.939400012135413
491,0.0715,0.0195,1.9,1.958,2016-Feb-16 09:32:47.620720,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.692056269729876
492,0.0062,0.154,2.1,1.958,2016-Feb-16 09:32:49.165545,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.939400012135413
493,0.0062,0.154,2.1,1.958,2016-Feb-16 09:32:50.069211,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.939400012135413
494,0.0715,0.0195,1.9,1.958,2016-Feb-16 09:32:50.069264,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.692056269729876
495,0.155,0.0035,1.8,1.958,2016-Feb-16 09:32:50.069280,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,1.5683843985308785
496,0.0062,0.154,2.1,1.958,2016-Feb-16 09:32:50.582516,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.939400012135413
497,0.1101,0.0082,1.85,1.958,2016-Feb-16 09:32:50.582674,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.130220334132432
498,0.155,0.0035,1.8,1.958,2016-Feb-16 09:32:50.582862,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,1.5683843985308785
499,0.155,0.0035,1.8,1.958,2016-Feb-16 09:32:50.582902,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,1.5683843985308785
500,0.0062,0.154,2.1,1.958,2016-Feb-16 09:32:51.070768,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.939400012135413
501,0.0229,0.07,2.0,1.958,2016-Feb-16 09:32:51.070851,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,13.815728140932872
502,0.0715,0.0195,1.9,1.958,2016-Feb-16 09:32:51.070909,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.692056269729876
503,0.1101,0.0082,1.85,1.958,2016-Feb-16 09:32:51.070992,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.130220334132432
504,0.155,0.0035,1.8,1.958,2016-Feb-16 09:32:51.071010,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,1.5683843985308785
505,0.155,0.0034,1.8,1.958,2016-Feb-16 09:32:51.071027,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,2.5683843985307684
506,0.0062,0.154,2.1,1.958,2016-Feb-16 09:32:51.595248,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.939400012135413
507,0.0062,0.154,2.1,1.958,2016-Feb-16 09:32:52.081021,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.939400012135413
508,0.0229,0.07,2.0,1.958,2016-Feb-16 09:32:52.081043,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,13.815728140932872
509,0.0062,0.154,2.1,1.958,2016-Feb-16 09:32:52.595697,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.939400012135413
510,0.0062,0.154,2.1,1.958,2016-Feb-16 09:32:53.110728,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.939400012135413
511,0.0062,0.154,2.1,1.958,2016-Feb-16 09:32:53.512729,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.939400012135413
512,0.0112,0.1095,2.05,1.958,2016-Feb-16 09:32:53.512753,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,1.377564076533969
513,0.0062,0.154,2.1,1.958,2016-Feb-16 09:32:54.018905,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.939400012135413
514,0.0112,0.1095,2.05,1.958,2016-Feb-16 09:32:54.019033,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,1.377564076533969
515,0.1101,0.0082,1.85,1.958,2016-Feb-16 09:32:54.019156,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.130220334132432
516,0.0715,0.0195,1.9,1.958,2016-Feb-16 09:32:54.019288,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.692056269729876
517,0.1101,0.0082,1.85,1.958,2016-Feb-16 09:32:54.019315,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.130220334132432
518,0.0715,0.0195,1.9,1.958,2016-Feb-16 09:32:54.019361,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,5.692056269729876
519,0.155,0.0034,1.8,1.958,2016-Feb-16 09:32:54.019398,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,2.5683843985307684
520,0.0229,0.07,2.0,1.959,2016-Feb-16 09:32:55.574277,"Put-Call Parity Short sell call, Short-sell bond, Buy Put, Buy Underlying",1,3.8594678195419094
